salary_id,salary_range,currency,compensation_type
sal17853,$60k - $80k,$CAD,Annual
sal17854,80000 per annum,$CAD,Annual
sal17855,$60k - $80k,USD,Annual
sal17856,50000 - 70000,CAD$,Hourly
sal17857,"$90,000 - $120,000",USD,Hourly
sal17858,$60k - $80k,USD,Annual
sal17859,"$90,000 - $120,000",CAD,Annual
sal17860,"$90,000 - $120,000",CAD,Annual
sal17861,$60k - $80k,USD,Hourly
sal17862,80000 per annum,$CAD,Hourly
sal17863,Negotiable,$CAD,Hourly
sal17864,"$90,000 - $120,000",USD,Annual
sal17865,$60k - $80k,CAD,Annual
sal17866,"$90,000 - $120,000",$CAD,Hourly
sal17867,50000 - 70000,USD,Annual
sal17868,$60k - $80k,$CAD,Annual
sal17869,Negotiable,CAD$,Annual
sal17870,"$90,000 - $120,000",CAD,Annual
sal17871,"$90,000 - $120,000",$CAD,Hourly
sal17872,$60k - $80k,CAD$,Annual
sal17873,$55K to $75K,$CAD,Annual
sal17874,35/hr,CAD,Annual
sal17875,50000 - 70000,$CAD,Annual
sal17876,35/hr,CAD,Hourly
sal17877,Negotiable,USD,Hourly
sal17878,"$90,000 - $120,000",USD,Annual
sal17879,50000 - 70000,CAD$,Annual
sal17880,Negotiable,USD,Hourly
sal17881,$60k - $80k,CAD$,Annual
sal17882,35/hr,$CAD,Annual
sal17883,$55K to $75K,USD,Annual
sal17884,$55K to $75K,CAD,Hourly
sal17885,$60k - $80k,$CAD,Hourly
sal17886,50000 - 70000,CAD$,Annual
sal17887,$55K to $75K,CAD$,Annual
sal17888,80000 per annum,CAD,Hourly
sal17889,"$90,000 - $120,000",CAD$,Hourly
sal17890,80000 per annum,CAD$,Hourly
sal17891,35/hr,CAD$,Annual
sal17892,35/hr,CAD,Hourly
sal17893,80000 per annum,$CAD,Hourly
sal17894,Negotiable,$CAD,Hourly
sal17895,$60k - $80k,$CAD,Annual
sal17896,"$90,000 - $120,000",USD,Annual
sal17897,35/hr,CAD,Hourly
sal17898,50000 - 70000,$CAD,Annual
sal17899,$55K to $75K,CAD,Annual
sal17900,50000 - 70000,CAD,Annual
sal17901,"$90,000 - $120,000",CAD$,Hourly
sal17902,50000 - 70000,CAD,Hourly
sal17903,"$90,000 - $120,000",USD,Hourly
sal17904,35/hr,$CAD,Annual
sal17905,$60k - $80k,CAD$,Annual
sal17906,Negotiable,CAD$,Annual
sal17907,"$90,000 - $120,000",CAD,Annual
sal17908,Negotiable,CAD,Hourly
sal17909,80000 per annum,$CAD,Hourly
sal17910,Negotiable,USD,Annual
sal17911,35/hr,$CAD,Hourly
sal17912,$55K to $75K,CAD$,Annual
sal17913,"$90,000 - $120,000",CAD,Annual
sal17914,80000 per annum,USD,Hourly
sal17915,35/hr,$CAD,Hourly
sal17916,"$90,000 - $120,000",USD,Annual
sal17917,35/hr,CAD,Annual
sal17918,$55K to $75K,CAD$,Hourly
sal17919,"$90,000 - $120,000",CAD,Annual
sal17920,35/hr,USD,Annual
sal17921,Negotiable,$CAD,Hourly
sal17922,35/hr,$CAD,Hourly
sal17923,$60k - $80k,$CAD,Annual
sal17924,$60k - $80k,CAD,Annual
sal17925,$60k - $80k,USD,Hourly
sal17926,Negotiable,CAD$,Hourly
sal17927,Negotiable,CAD$,Annual
sal17928,Negotiable,$CAD,Annual
sal17929,"$90,000 - $120,000",$CAD,Hourly
sal17930,$55K to $75K,CAD,Annual
sal17931,35/hr,USD,Annual
sal17932,$60k - $80k,CAD$,Hourly
sal17933,35/hr,USD,Hourly
sal17934,$60k - $80k,CAD$,Annual
sal17935,$55K to $75K,USD,Annual
sal17936,Negotiable,CAD,Annual
sal17937,$55K to $75K,CAD,Annual
sal17938,35/hr,USD,Hourly
sal17939,35/hr,$CAD,Hourly
sal17940,$60k - $80k,$CAD,Hourly
sal17941,50000 - 70000,USD,Hourly
sal17942,$60k - $80k,CAD$,Annual
sal17943,50000 - 70000,$CAD,Annual
sal17944,50000 - 70000,CAD,Hourly
sal17945,50000 - 70000,USD,Hourly
sal17946,35/hr,USD,Annual
sal17947,"$90,000 - $120,000",CAD$,Hourly
sal17948,50000 - 70000,CAD,Annual
sal17949,50000 - 70000,$CAD,Hourly
sal17950,"$90,000 - $120,000",USD,Hourly
sal17951,$60k - $80k,CAD$,Hourly
sal17952,"$90,000 - $120,000",CAD$,Hourly
sal17953,80000 per annum,$CAD,Annual
sal17954,$60k - $80k,CAD,Hourly
sal17955,35/hr,$CAD,Hourly
sal17956,80000 per annum,CAD,Annual
sal17957,50000 - 70000,$CAD,Annual
sal17958,80000 per annum,USD,Annual
sal17959,"$90,000 - $120,000",CAD,Hourly
sal17960,$55K to $75K,$CAD,Hourly
sal17961,$60k - $80k,CAD$,Annual
sal17962,$60k - $80k,USD,Hourly
sal17963,"$90,000 - $120,000",CAD,Hourly
sal17964,$55K to $75K,USD,Annual
sal17965,80000 per annum,$CAD,Annual
sal17966,Negotiable,$CAD,Annual
sal17967,$60k - $80k,USD,Hourly
sal17968,$55K to $75K,$CAD,Hourly
sal17969,$60k - $80k,$CAD,Annual
sal17970,$55K to $75K,$CAD,Annual
sal17971,$55K to $75K,$CAD,Annual
sal17972,50000 - 70000,CAD,Hourly
sal17973,80000 per annum,USD,Hourly
sal17974,$60k - $80k,USD,Hourly
sal17975,80000 per annum,USD,Hourly
sal17976,"$90,000 - $120,000",CAD$,Annual
sal17977,$55K to $75K,CAD,Hourly
sal17978,Negotiable,CAD$,Hourly
sal17979,$60k - $80k,$CAD,Annual
sal17980,35/hr,CAD$,Hourly
sal17981,35/hr,CAD$,Annual
sal17982,$55K to $75K,CAD$,Hourly
sal17983,Negotiable,CAD$,Annual
sal17984,80000 per annum,$CAD,Annual
sal17985,"$90,000 - $120,000",CAD$,Annual
sal17986,80000 per annum,$CAD,Annual
sal17987,50000 - 70000,CAD$,Hourly
sal17988,50000 - 70000,$CAD,Annual
sal17989,$60k - $80k,$CAD,Hourly
sal17990,$60k - $80k,CAD,Hourly
sal17991,35/hr,CAD,Hourly
sal17992,Negotiable,CAD$,Hourly
sal17993,Negotiable,CAD$,Hourly
sal17994,Negotiable,USD,Hourly
sal17995,50000 - 70000,CAD$,Annual
sal17996,$55K to $75K,$CAD,Hourly
sal17997,"$90,000 - $120,000",CAD,Annual
sal17998,80000 per annum,$CAD,Annual
sal17999,"$90,000 - $120,000",CAD$,Annual
sal18000,"$90,000 - $120,000",CAD$,Annual
sal18001,35/hr,CAD,Annual
sal18002,$60k - $80k,$CAD,Hourly
sal18003,Negotiable,$CAD,Annual
sal18004,$60k - $80k,CAD$,Hourly
sal18005,80000 per annum,CAD,Annual
sal18006,Negotiable,$CAD,Hourly
sal18007,$60k - $80k,CAD,Annual
sal18008,$60k - $80k,CAD$,Hourly
sal18009,$55K to $75K,CAD,Hourly
sal18010,$55K to $75K,CAD$,Annual
sal18011,$55K to $75K,USD,Hourly
sal18012,$55K to $75K,USD,Annual
sal18013,35/hr,CAD$,Hourly
sal18014,Negotiable,CAD$,Hourly
sal18015,50000 - 70000,CAD$,Hourly
sal18016,Negotiable,CAD,Hourly
sal18017,80000 per annum,CAD,Hourly
sal18018,$55K to $75K,CAD,Annual
sal18019,"$90,000 - $120,000",CAD,Annual
sal18020,"$90,000 - $120,000",$CAD,Annual
sal18021,80000 per annum,$CAD,Annual
sal18022,35/hr,USD,Hourly
sal18023,$55K to $75K,CAD$,Hourly
sal18024,"$90,000 - $120,000",CAD$,Hourly
sal18025,$55K to $75K,CAD,Hourly
sal18026,$55K to $75K,CAD,Hourly
sal18027,80000 per annum,CAD$,Annual
sal18028,50000 - 70000,$CAD,Hourly
sal18029,80000 per annum,CAD$,Hourly
sal18030,$55K to $75K,CAD$,Hourly
sal18031,Negotiable,CAD$,Annual
sal18032,$60k - $80k,USD,Hourly
sal18033,$60k - $80k,CAD$,Hourly
sal18034,35/hr,CAD$,Annual
sal18035,$60k - $80k,CAD,Annual
sal18036,Negotiable,CAD,Annual
sal18037,Negotiable,CAD$,Annual
sal18038,$55K to $75K,$CAD,Hourly
sal18039,80000 per annum,$CAD,Hourly
sal18040,$55K to $75K,CAD,Annual
sal18041,$60k - $80k,$CAD,Hourly
sal18042,$60k - $80k,$CAD,Annual
sal18043,$55K to $75K,CAD$,Annual
sal18044,$60k - $80k,CAD$,Hourly
sal18045,50000 - 70000,USD,Hourly
sal18046,$55K to $75K,CAD$,Annual
sal18047,$60k - $80k,USD,Hourly
sal18048,Negotiable,$CAD,Hourly
sal18049,$55K to $75K,USD,Annual
sal18050,Negotiable,$CAD,Annual
sal18051,Negotiable,USD,Hourly
sal18052,50000 - 70000,USD,Annual
sal18053,50000 - 70000,CAD$,Hourly
sal18054,50000 - 70000,$CAD,Annual
sal18055,35/hr,CAD,Hourly
sal18056,80000 per annum,CAD$,Hourly
sal18057,35/hr,USD,Hourly
sal18058,50000 - 70000,CAD,Annual
sal18059,$60k - $80k,CAD$,Annual
sal18060,35/hr,CAD,Annual
sal18061,Negotiable,CAD$,Hourly
sal18062,50000 - 70000,CAD,Hourly
sal18063,35/hr,$CAD,Hourly
sal18064,50000 - 70000,USD,Annual
sal18065,"$90,000 - $120,000",USD,Annual
sal18066,50000 - 70000,CAD,Hourly
sal18067,80000 per annum,USD,Annual
sal18068,80000 per annum,CAD,Hourly
sal18069,"$90,000 - $120,000",CAD,Annual
sal18070,$55K to $75K,CAD,Hourly
sal18071,Negotiable,USD,Hourly
sal18072,80000 per annum,CAD,Annual
sal18073,$60k - $80k,CAD$,Annual
sal18074,80000 per annum,CAD$,Hourly
sal18075,Negotiable,USD,Hourly
sal18076,$55K to $75K,CAD,Hourly
sal18077,"$90,000 - $120,000",$CAD,Annual
sal18078,$55K to $75K,CAD,Hourly
sal18079,$55K to $75K,CAD$,Annual
sal18080,80000 per annum,USD,Hourly
sal18081,"$90,000 - $120,000",CAD$,Annual
sal18082,80000 per annum,$CAD,Hourly
sal18083,$55K to $75K,CAD$,Annual
sal18084,50000 - 70000,$CAD,Annual
sal18085,Negotiable,CAD$,Hourly
sal18086,Negotiable,CAD,Hourly
sal18087,Negotiable,CAD,Annual
sal18088,$60k - $80k,CAD,Annual
sal18089,Negotiable,CAD$,Hourly
sal18090,80000 per annum,USD,Hourly
sal18091,50000 - 70000,$CAD,Annual
sal18092,35/hr,$CAD,Hourly
sal18093,80000 per annum,USD,Hourly
sal18094,35/hr,$CAD,Hourly
sal18095,"$90,000 - $120,000",USD,Annual
sal18096,35/hr,$CAD,Annual
sal18097,35/hr,USD,Hourly
sal18098,"$90,000 - $120,000",$CAD,Annual
sal18099,80000 per annum,CAD,Annual
sal18100,Negotiable,CAD$,Hourly
sal18101,80000 per annum,CAD$,Annual
sal18102,"$90,000 - $120,000",CAD,Hourly
sal18103,Negotiable,USD,Hourly
sal18104,Negotiable,$CAD,Hourly
sal18105,Negotiable,$CAD,Annual
sal18106,$55K to $75K,USD,Annual
sal18107,$55K to $75K,CAD,Hourly
sal18108,80000 per annum,CAD,Annual
sal18109,$55K to $75K,USD,Hourly
sal18110,$60k - $80k,CAD$,Annual
sal18111,Negotiable,CAD,Annual
sal18112,80000 per annum,$CAD,Hourly
sal18113,"$90,000 - $120,000",CAD$,Annual
sal18114,$60k - $80k,CAD$,Hourly
sal18115,35/hr,CAD$,Hourly
sal18116,$55K to $75K,CAD$,Hourly
sal18117,$60k - $80k,CAD$,Annual
sal18118,$55K to $75K,CAD$,Hourly
sal18119,50000 - 70000,CAD$,Annual
sal18120,$60k - $80k,CAD$,Hourly
sal18121,$55K to $75K,CAD,Hourly
sal18122,50000 - 70000,CAD$,Annual
sal18123,Negotiable,USD,Hourly
sal18124,50000 - 70000,CAD$,Annual
sal18125,80000 per annum,USD,Annual
sal18126,$60k - $80k,USD,Annual
sal18127,Negotiable,$CAD,Annual
sal18128,80000 per annum,$CAD,Hourly
sal18129,80000 per annum,CAD,Hourly
sal18130,80000 per annum,USD,Annual
sal18131,50000 - 70000,$CAD,Hourly
sal18132,35/hr,CAD,Annual
sal18133,"$90,000 - $120,000",USD,Hourly
sal18134,$55K to $75K,$CAD,Hourly
sal18135,50000 - 70000,USD,Annual
sal18136,$55K to $75K,CAD,Hourly
sal18137,"$90,000 - $120,000",$CAD,Annual
sal18138,35/hr,USD,Hourly
sal18139,80000 per annum,CAD,Annual
sal18140,35/hr,USD,Annual
sal18141,35/hr,USD,Annual
sal18142,50000 - 70000,CAD,Annual
sal18143,Negotiable,CAD$,Annual
sal18144,80000 per annum,USD,Annual
sal18145,$60k - $80k,USD,Annual
sal18146,$60k - $80k,CAD,Hourly
sal18147,"$90,000 - $120,000",CAD$,Annual
sal18148,"$90,000 - $120,000",USD,Hourly
sal18149,$55K to $75K,CAD,Annual
sal18150,80000 per annum,CAD,Hourly
sal18151,"$90,000 - $120,000",CAD,Hourly
sal18152,$55K to $75K,CAD,Hourly
sal18153,"$90,000 - $120,000",CAD$,Hourly
sal18154,Negotiable,USD,Annual
sal18155,50000 - 70000,CAD,Hourly
sal18156,50000 - 70000,$CAD,Annual
sal18157,35/hr,CAD$,Annual
sal18158,$55K to $75K,CAD,Hourly
sal18159,$60k - $80k,USD,Annual
sal18160,$60k - $80k,CAD$,Hourly
sal18161,"$90,000 - $120,000",CAD,Annual
sal18162,35/hr,CAD$,Hourly
sal18163,$60k - $80k,CAD$,Annual
sal18164,"$90,000 - $120,000",CAD$,Annual
sal18165,$60k - $80k,$CAD,Annual
sal18166,"$90,000 - $120,000",CAD,Hourly
sal18167,$60k - $80k,CAD$,Annual
sal18168,"$90,000 - $120,000",CAD,Annual
sal18169,$60k - $80k,CAD,Annual
sal18170,35/hr,USD,Hourly
sal18171,$60k - $80k,CAD$,Annual
sal18172,35/hr,USD,Annual
sal18173,$55K to $75K,USD,Hourly
sal18174,50000 - 70000,USD,Annual
sal18175,$55K to $75K,$CAD,Annual
sal18176,$60k - $80k,CAD$,Hourly
sal18177,35/hr,CAD,Hourly
sal18178,35/hr,$CAD,Hourly
sal18179,$55K to $75K,CAD,Annual
sal18180,$55K to $75K,$CAD,Hourly
sal18181,"$90,000 - $120,000",CAD,Hourly
sal18182,80000 per annum,$CAD,Hourly
sal18183,$55K to $75K,$CAD,Annual
sal18184,"$90,000 - $120,000",CAD,Annual
sal18185,$60k - $80k,USD,Annual
sal18186,Negotiable,USD,Hourly
sal18187,50000 - 70000,USD,Annual
sal18188,Negotiable,$CAD,Hourly
sal18189,$60k - $80k,CAD,Annual
sal18190,50000 - 70000,CAD$,Annual
sal18191,"$90,000 - $120,000",USD,Hourly
sal18192,50000 - 70000,USD,Annual
sal18193,Negotiable,USD,Annual
sal18194,50000 - 70000,USD,Hourly
sal18195,$55K to $75K,$CAD,Hourly
sal18196,Negotiable,USD,Hourly
sal18197,80000 per annum,CAD$,Hourly
sal18198,$60k - $80k,CAD,Annual
sal18199,"$90,000 - $120,000",CAD,Annual
sal18200,50000 - 70000,CAD$,Hourly
sal18201,80000 per annum,CAD$,Hourly
sal18202,35/hr,USD,Hourly
sal18203,$55K to $75K,CAD,Annual
sal18204,35/hr,USD,Annual
sal18205,"$90,000 - $120,000",USD,Hourly
sal18206,35/hr,CAD$,Hourly
sal18207,50000 - 70000,CAD,Annual
sal18208,50000 - 70000,$CAD,Annual
sal18209,50000 - 70000,$CAD,Annual
sal18210,$60k - $80k,$CAD,Hourly
sal18211,50000 - 70000,USD,Hourly
sal18212,"$90,000 - $120,000",CAD$,Annual
sal18213,"$90,000 - $120,000",CAD,Annual
sal18214,"$90,000 - $120,000",USD,Hourly
sal18215,"$90,000 - $120,000",$CAD,Annual
sal18216,80000 per annum,CAD$,Hourly
sal18217,Negotiable,USD,Annual
sal18218,"$90,000 - $120,000",$CAD,Hourly
sal18219,35/hr,CAD,Annual
sal18220,80000 per annum,CAD$,Annual
sal18221,35/hr,USD,Annual
sal18222,$60k - $80k,CAD$,Annual
sal18223,35/hr,USD,Hourly
sal18224,$60k - $80k,CAD$,Annual
sal18225,"$90,000 - $120,000",$CAD,Hourly
sal18226,80000 per annum,$CAD,Annual
sal18227,80000 per annum,$CAD,Annual
sal18228,35/hr,CAD,Annual
sal18229,$55K to $75K,$CAD,Annual
sal18230,$60k - $80k,CAD,Annual
sal18231,Negotiable,CAD$,Annual
sal18232,50000 - 70000,USD,Hourly
sal18233,50000 - 70000,$CAD,Hourly
sal18234,Negotiable,USD,Annual
sal18235,35/hr,CAD,Annual
sal18236,Negotiable,USD,Annual
sal18237,"$90,000 - $120,000",$CAD,Hourly
sal18238,50000 - 70000,CAD,Annual
sal18239,"$90,000 - $120,000",CAD,Hourly
sal18240,$55K to $75K,USD,Annual
sal18241,50000 - 70000,USD,Hourly
sal18242,$60k - $80k,USD,Annual
sal18243,"$90,000 - $120,000",$CAD,Annual
sal18244,"$90,000 - $120,000",$CAD,Annual
sal18245,35/hr,CAD$,Annual
sal18246,80000 per annum,USD,Hourly
sal18247,80000 per annum,USD,Hourly
sal18248,$60k - $80k,CAD$,Hourly
sal18249,$60k - $80k,CAD$,Hourly
sal18250,Negotiable,CAD$,Annual
sal18251,50000 - 70000,$CAD,Hourly
sal18252,35/hr,$CAD,Hourly
sal18253,$55K to $75K,CAD,Hourly
sal18254,35/hr,CAD$,Annual
sal18255,$60k - $80k,$CAD,Hourly
sal18256,80000 per annum,CAD,Annual
sal18257,35/hr,CAD,Annual
sal18258,$55K to $75K,$CAD,Annual
sal18259,35/hr,CAD$,Hourly
sal18260,$55K to $75K,$CAD,Annual
sal18261,"$90,000 - $120,000",CAD$,Hourly
sal18262,"$90,000 - $120,000",$CAD,Annual
sal18263,35/hr,$CAD,Hourly
sal18264,80000 per annum,CAD$,Hourly
sal18265,50000 - 70000,$CAD,Hourly
sal18266,Negotiable,CAD,Hourly
sal18267,Negotiable,CAD$,Annual
sal18268,$55K to $75K,$CAD,Annual
sal18269,35/hr,$CAD,Hourly
sal18270,$55K to $75K,$CAD,Hourly
sal18271,80000 per annum,USD,Hourly
sal18272,80000 per annum,USD,Annual
sal18273,80000 per annum,$CAD,Annual
sal18274,Negotiable,USD,Annual
sal18275,$55K to $75K,CAD$,Hourly
sal18276,"$90,000 - $120,000",$CAD,Annual
sal18277,50000 - 70000,CAD,Hourly
sal18278,50000 - 70000,USD,Annual
sal18279,$55K to $75K,USD,Hourly
sal18280,50000 - 70000,CAD,Annual
sal18281,80000 per annum,$CAD,Annual
sal18282,$55K to $75K,CAD,Annual
sal18283,80000 per annum,CAD,Annual
sal18284,80000 per annum,CAD,Annual
sal18285,50000 - 70000,$CAD,Hourly
sal18286,35/hr,$CAD,Annual
sal18287,Negotiable,CAD,Annual
sal18288,$60k - $80k,USD,Annual
sal18289,80000 per annum,$CAD,Annual
sal18290,$60k - $80k,CAD$,Hourly
sal18291,"$90,000 - $120,000",CAD,Annual
sal18292,$60k - $80k,$CAD,Hourly
sal18293,$60k - $80k,CAD,Annual
sal18294,80000 per annum,CAD$,Hourly
sal18295,80000 per annum,USD,Hourly
sal18296,50000 - 70000,CAD$,Hourly
sal18297,Negotiable,USD,Hourly
sal18298,$60k - $80k,USD,Hourly
sal18299,50000 - 70000,$CAD,Annual
sal18300,80000 per annum,$CAD,Hourly
sal18301,$55K to $75K,USD,Annual
sal18302,35/hr,$CAD,Annual
sal18303,"$90,000 - $120,000",$CAD,Annual
sal18304,50000 - 70000,USD,Hourly
sal18305,35/hr,$CAD,Annual
sal18306,$60k - $80k,$CAD,Annual
sal18307,35/hr,USD,Annual
sal18308,80000 per annum,$CAD,Annual
sal18309,80000 per annum,CAD$,Annual
sal18310,$55K to $75K,CAD,Annual
sal18311,"$90,000 - $120,000",CAD$,Hourly
sal18312,50000 - 70000,USD,Annual
sal18313,Negotiable,CAD,Annual
sal18314,$55K to $75K,$CAD,Hourly
sal18315,35/hr,CAD,Annual
sal18316,"$90,000 - $120,000",USD,Hourly
sal18317,Negotiable,CAD$,Annual
sal18318,Negotiable,CAD$,Hourly
sal18319,Negotiable,USD,Annual
sal18320,"$90,000 - $120,000",CAD$,Hourly
sal18321,Negotiable,CAD,Hourly
sal18322,80000 per annum,$CAD,Annual
sal18323,Negotiable,USD,Annual
sal18324,Negotiable,CAD,Hourly
sal18325,80000 per annum,CAD,Hourly
sal18326,Negotiable,CAD,Annual
sal18327,35/hr,$CAD,Annual
sal18328,50000 - 70000,CAD$,Hourly
sal18329,"$90,000 - $120,000",CAD,Hourly
sal18330,Negotiable,CAD$,Hourly
sal18331,"$90,000 - $120,000",$CAD,Annual
sal18332,Negotiable,CAD$,Annual
sal18333,$55K to $75K,$CAD,Hourly
sal18334,50000 - 70000,$CAD,Hourly
sal18335,50000 - 70000,CAD$,Hourly
sal18336,$55K to $75K,USD,Annual
sal18337,35/hr,$CAD,Annual
sal18338,80000 per annum,CAD$,Hourly
sal18339,80000 per annum,USD,Hourly
sal18340,$55K to $75K,CAD,Annual
sal18341,Negotiable,CAD$,Hourly
sal18342,"$90,000 - $120,000",$CAD,Annual
sal18343,Negotiable,USD,Annual
sal18344,$55K to $75K,$CAD,Annual
sal18345,35/hr,USD,Annual
sal18346,"$90,000 - $120,000",USD,Hourly
sal18347,35/hr,USD,Annual
sal18348,Negotiable,$CAD,Hourly
sal18349,50000 - 70000,CAD,Hourly
sal18350,80000 per annum,CAD$,Annual
sal18351,50000 - 70000,CAD$,Hourly
sal18352,"$90,000 - $120,000",CAD,Annual
sal18353,Negotiable,$CAD,Hourly
sal18354,80000 per annum,CAD$,Annual
sal18355,35/hr,CAD,Hourly
sal18356,50000 - 70000,CAD$,Hourly
sal18357,35/hr,$CAD,Hourly
sal18358,$60k - $80k,USD,Annual
sal18359,50000 - 70000,USD,Hourly
sal18360,Negotiable,CAD,Annual
sal18361,35/hr,USD,Annual
sal18362,$60k - $80k,USD,Annual
sal18363,35/hr,CAD$,Annual
sal18364,80000 per annum,CAD$,Annual
sal18365,50000 - 70000,CAD,Annual
sal18366,35/hr,CAD$,Hourly
sal18367,50000 - 70000,$CAD,Annual
sal18368,"$90,000 - $120,000",CAD,Hourly
sal18369,50000 - 70000,CAD$,Annual
sal18370,Negotiable,USD,Annual
sal18371,80000 per annum,$CAD,Hourly
sal18372,80000 per annum,CAD,Hourly
sal18373,80000 per annum,USD,Annual
sal18374,Negotiable,USD,Annual
sal18375,$60k - $80k,CAD$,Hourly
sal18376,50000 - 70000,CAD$,Annual
sal18377,50000 - 70000,CAD,Hourly
sal18378,80000 per annum,CAD,Hourly
sal18379,$60k - $80k,CAD,Annual
sal18380,80000 per annum,USD,Annual
sal18381,50000 - 70000,CAD,Annual
sal18382,80000 per annum,CAD$,Annual
sal18383,50000 - 70000,$CAD,Annual
sal18384,35/hr,$CAD,Hourly
sal18385,50000 - 70000,CAD,Hourly
sal18386,Negotiable,CAD$,Annual
sal18387,"$90,000 - $120,000",CAD$,Hourly
sal18388,"$90,000 - $120,000",CAD$,Hourly
sal18389,35/hr,$CAD,Hourly
sal18390,Negotiable,CAD$,Hourly
sal18391,80000 per annum,CAD,Hourly
sal18392,$55K to $75K,CAD$,Hourly
sal18393,80000 per annum,CAD$,Annual
sal18394,$55K to $75K,CAD,Annual
sal18395,"$90,000 - $120,000",USD,Annual
sal18396,"$90,000 - $120,000",CAD$,Hourly
sal18397,Negotiable,CAD$,Hourly
sal18398,$55K to $75K,CAD,Annual
sal18399,$60k - $80k,$CAD,Annual
sal18400,$60k - $80k,CAD,Annual
sal18401,80000 per annum,CAD$,Hourly
sal18402,80000 per annum,CAD$,Hourly
sal18403,35/hr,$CAD,Hourly
sal18404,$55K to $75K,$CAD,Annual
sal18405,"$90,000 - $120,000",$CAD,Hourly
sal18406,35/hr,USD,Hourly
sal18407,$55K to $75K,$CAD,Annual
sal18408,Negotiable,$CAD,Hourly
sal18409,$60k - $80k,CAD$,Hourly
sal18410,$60k - $80k,CAD$,Hourly
sal18411,$55K to $75K,$CAD,Annual
sal18412,"$90,000 - $120,000",CAD$,Annual
sal18413,$60k - $80k,CAD$,Annual
sal18414,50000 - 70000,CAD,Hourly
sal18415,80000 per annum,CAD$,Hourly
sal18416,50000 - 70000,USD,Hourly
sal18417,"$90,000 - $120,000",CAD,Hourly
sal18418,Negotiable,USD,Annual
sal18419,80000 per annum,CAD,Hourly
sal18420,50000 - 70000,$CAD,Hourly
sal18421,80000 per annum,$CAD,Hourly
sal18422,$55K to $75K,CAD,Annual
sal18423,80000 per annum,$CAD,Annual
sal18424,50000 - 70000,CAD$,Annual
sal18425,$55K to $75K,CAD,Annual
sal18426,80000 per annum,CAD$,Hourly
sal18427,"$90,000 - $120,000",$CAD,Hourly
sal18428,$60k - $80k,CAD$,Annual
sal18429,35/hr,CAD$,Annual
sal18430,50000 - 70000,CAD$,Hourly
sal18431,$60k - $80k,CAD$,Hourly
sal18432,"$90,000 - $120,000",CAD$,Annual
sal18433,Negotiable,CAD$,Hourly
sal18434,35/hr,CAD,Annual
sal18435,50000 - 70000,CAD$,Annual
sal18436,50000 - 70000,CAD,Annual
sal18437,$55K to $75K,CAD$,Hourly
sal18438,"$90,000 - $120,000",$CAD,Hourly
sal18439,Negotiable,$CAD,Hourly
sal18440,50000 - 70000,CAD$,Hourly
sal18441,Negotiable,USD,Hourly
sal18442,$55K to $75K,USD,Annual
sal18443,50000 - 70000,USD,Annual
sal18444,35/hr,CAD$,Hourly
sal18445,Negotiable,CAD,Annual
sal18446,Negotiable,CAD,Annual
sal18447,"$90,000 - $120,000",$CAD,Annual
sal18448,"$90,000 - $120,000",CAD$,Hourly
sal18449,50000 - 70000,CAD,Hourly
sal18450,35/hr,CAD,Annual
sal18451,35/hr,CAD,Hourly
sal18452,"$90,000 - $120,000",CAD,Annual
sal18453,$55K to $75K,USD,Annual
sal18454,$55K to $75K,CAD,Hourly
sal18455,$55K to $75K,CAD,Hourly
sal18456,$55K to $75K,CAD$,Annual
sal18457,Negotiable,CAD$,Hourly
sal18458,80000 per annum,USD,Hourly
sal18459,80000 per annum,$CAD,Annual
sal18460,"$90,000 - $120,000",CAD,Hourly
sal18461,80000 per annum,USD,Annual
sal18462,$55K to $75K,CAD$,Hourly
sal18463,35/hr,CAD$,Hourly
sal18464,"$90,000 - $120,000",$CAD,Annual
sal18465,50000 - 70000,$CAD,Annual
sal18466,35/hr,USD,Hourly
sal18467,80000 per annum,CAD,Hourly
sal18468,35/hr,USD,Hourly
sal18469,$60k - $80k,$CAD,Annual
sal18470,$60k - $80k,$CAD,Hourly
sal18471,50000 - 70000,USD,Annual
sal18472,$55K to $75K,CAD$,Annual
sal18473,50000 - 70000,$CAD,Hourly
sal18474,$60k - $80k,$CAD,Annual
sal18475,50000 - 70000,$CAD,Annual
sal18476,"$90,000 - $120,000",USD,Annual
sal18477,$60k - $80k,$CAD,Annual
sal18478,$55K to $75K,$CAD,Hourly
sal18479,$60k - $80k,$CAD,Annual
sal18480,80000 per annum,USD,Annual
sal18481,Negotiable,CAD$,Annual
sal18482,"$90,000 - $120,000",USD,Hourly
sal18483,"$90,000 - $120,000",CAD$,Hourly
sal18484,50000 - 70000,CAD$,Hourly
sal18485,$60k - $80k,CAD,Hourly
sal18486,"$90,000 - $120,000",$CAD,Hourly
sal18487,50000 - 70000,$CAD,Annual
sal18488,50000 - 70000,$CAD,Hourly
sal18489,"$90,000 - $120,000",$CAD,Annual
sal18490,Negotiable,CAD,Annual
