job_id,job_title,company_id,post_date,job_type,city_location,requirements_id,salary_id
j19117,Statistician,comp175,Aug 04 2024,Internship,"Calgary, AB",req19117,sal19117
j19118,Machine Learning Engineer,comp091,2024/06/05,Full Time,"Toronto, ON",req19118,sal19118
j19119,Data Analyst,comp017,08-23-2024,Full Time,"Vancouver, BC",req19119,sal19119
j19120,Machine Learning Engineer,comp185,2024/10/23,FT,"Montreal, QC",req19120,sal19120
j19121,Data Analyst,comp071,03-05-2025,FT,"Toronto, ON",req19121,sal19121
j19122,Statistician,comp146,2024/05/04,Internship,Remote,req19122,sal19122
j19123,BI Developer,comp065,Jun 29 2024,Internship,"Edmonton, AB",req19123,sal19123
j19124,Data Scientist,comp187,11-17-2024,Internship,"Ottawa, ON",req19124,sal19124
j19125,Data Engineer,comp008,2024/07/19,F/T,"Montreal, QC",req19125,sal19125
j19126,Analytics Manager,comp183,2024/07/07,Part-Time,"Edmonton, AB",req19126,sal19126
j19127,Database Admin,comp154,2024/05/06,FT,"Calgary, AB",req19127,sal19127
j19128,Data Analyst,comp126,Jun 06 2024,Contract,"Edmonton, AB",req19128,sal19128
j19129,Data Scientist,comp111,2024/05/20,FT,"Montreal, QC",req19129,sal19129
j19130,Analytics Manager,comp181,04-21-2024,FT,"Vancouver, BC",req19130,sal19130
j19131,Analytics Manager,comp196,Mar 20 2025,Internship,"Toronto, ON",req19131,sal19131
j19132,Data Scientist,comp035,02-02-2025,Part-Time,"Montreal, QC",req19132,sal19132
j19133,Data Engineer,comp102,Jun 20 2024,Contract,"Ottawa, ON",req19133,sal19133
j19134,Statistician,comp056,2024/07/06,Full Time,"Toronto, ON",req19134,sal19134
j19135,AI Specialist,comp170,Aug 19 2024,Internship,Remote,req19135,sal19135
j19136,BI Developer,comp116,2024/08/10,Full Time,Remote,req19136,sal19136
j19137,AI Specialist,comp080,Feb 17 2025,F/T,"Vancouver, BC",req19137,sal19137
j19138,BI Developer,comp138,Jun 10 2024,FT,"Ottawa, ON",req19138,sal19138
j19139,BI Developer,comp179,02-25-2025,Full Time,"Calgary, AB",req19139,sal19139
j19140,Data Scientist,comp173,2025/03/11,Internship,"Ottawa, ON",req19140,sal19140
j19141,AI Specialist,comp078,May 26 2024,Part-Time,"Montreal, QC",req19141,sal19141
j19142,Data Scientist,comp085,2024/09/06,Part-Time,"Vancouver, BC",req19142,sal19142
j19143,Data Engineer,comp060,Jun 24 2024,Internship,"Edmonton, AB",req19143,sal19143
j19144,Database Admin,comp146,2024/08/14,Contract,"Vancouver, BC",req19144,sal19144
j19145,BI Developer,comp131,2024/05/27,Full Time,"Edmonton, AB",req19145,sal19145
j19146,AI Specialist,comp105,04-27-2024,Part-Time,"Ottawa, ON",req19146,sal19146
j19147,Database Admin,comp037,2024/06/25,Contract,"Toronto, ON",req19147,sal19147
j19148,AI Specialist,comp197,Jun 17 2024,Part-Time,Remote,req19148,sal19148
j19149,Database Admin,comp139,08-24-2024,FT,"Edmonton, AB",req19149,sal19149
j19150,BI Developer,comp175,06-07-2024,Internship,"Toronto, ON",req19150,sal19150
j19151,Data Analyst,comp151,Nov 10 2024,Part-Time,"Ottawa, ON",req19151,sal19151
j19152,Data Analyst,comp081,03-22-2025,Contract,"Ottawa, ON",req19152,sal19152
j19153,BI Developer,comp002,06-21-2024,Part-Time,"Calgary, AB",req19153,sal19153
j19154,Data Analyst,comp157,05-31-2024,F/T,"Montreal, QC",req19154,sal19154
j19155,Machine Learning Engineer,comp014,Jun 16 2024,Full Time,"Montreal, QC",req19155,sal19155
j19156,Machine Learning Engineer,comp183,07-04-2024,Full Time,"Montreal, QC",req19156,sal19156
j19157,Data Analyst,comp194,2024/10/07,Contract,"Edmonton, AB",req19157,sal19157
j19158,Statistician,comp092,03-11-2025,Contract,"Montreal, QC",req19158,sal19158
j19159,Data Scientist,comp151,09-26-2024,Contract,"Edmonton, AB",req19159,sal19159
j19160,Data Engineer,comp031,Oct 09 2024,Full Time,"Toronto, ON",req19160,sal19160
j19161,BI Developer,comp199,May 19 2024,F/T,"Calgary, AB",req19161,sal19161
j19162,Statistician,comp019,Jan 05 2025,Internship,"Vancouver, BC",req19162,sal19162
j19163,Statistician,comp158,05-15-2024,Internship,"Toronto, ON",req19163,sal19163
j19164,Analytics Manager,comp017,09-04-2024,FT,"Edmonton, AB",req19164,sal19164
j19165,BI Developer,comp136,01-08-2025,Part-Time,"Ottawa, ON",req19165,sal19165
j19166,Analytics Manager,comp106,2025/03/03,Contract,"Montreal, QC",req19166,sal19166
j19167,Data Analyst,comp187,Sep 05 2024,Contract,Remote,req19167,sal19167
j19168,Data Scientist,comp042,12-22-2024,Internship,"Vancouver, BC",req19168,sal19168
j19169,Data Scientist,comp188,Mar 26 2025,F/T,"Ottawa, ON",req19169,sal19169
j19170,AI Specialist,comp050,2024/07/18,Full Time,Remote,req19170,sal19170
j19171,Data Analyst,comp064,2024/08/21,F/T,"Calgary, AB",req19171,sal19171
j19172,Statistician,comp154,07-17-2024,F/T,"Edmonton, AB",req19172,sal19172
j19173,Analytics Manager,comp199,Apr 22 2024,Full Time,"Montreal, QC",req19173,sal19173
j19174,Data Engineer,comp195,Nov 29 2024,Contract,"Edmonton, AB",req19174,sal19174
j19175,Data Engineer,comp046,2025/03/31,Internship,"Ottawa, ON",req19175,sal19175
j19176,Data Engineer,comp047,11-26-2024,FT,Remote,req19176,sal19176
j19177,Statistician,comp008,Apr 21 2024,Part-Time,"Calgary, AB",req19177,sal19177
j19178,Machine Learning Engineer,comp167,2025/02/13,FT,"Toronto, ON",req19178,sal19178
j19179,Analytics Manager,comp127,Aug 02 2024,FT,"Calgary, AB",req19179,sal19179
j19180,BI Developer,comp187,2024/10/23,Part-Time,"Vancouver, BC",req19180,sal19180
j19181,BI Developer,comp031,May 18 2024,FT,"Montreal, QC",req19181,sal19181
j19182,Data Scientist,comp085,2025/02/02,Contract,"Toronto, ON",req19182,sal19182
j19183,Data Analyst,comp023,Jan 16 2025,F/T,Remote,req19183,sal19183
j19184,Data Engineer,comp025,2024/09/18,FT,Remote,req19184,sal19184
j19185,Analytics Manager,comp104,2024/07/25,Internship,"Edmonton, AB",req19185,sal19185
j19186,Statistician,comp147,2025/01/04,Internship,"Vancouver, BC",req19186,sal19186
j19187,Statistician,comp180,11-05-2024,Internship,"Vancouver, BC",req19187,sal19187
j19188,Data Scientist,comp176,06-29-2024,Contract,"Ottawa, ON",req19188,sal19188
j19189,Data Scientist,comp100,Jun 05 2024,Full Time,"Ottawa, ON",req19189,sal19189
j19190,Machine Learning Engineer,comp105,2024/04/14,Full Time,"Ottawa, ON",req19190,sal19190
j19191,Statistician,comp098,12-07-2024,Contract,"Vancouver, BC",req19191,sal19191
j19192,Database Admin,comp179,10-15-2024,Internship,Remote,req19192,sal19192
j19193,Data Engineer,comp122,Feb 16 2025,F/T,"Toronto, ON",req19193,sal19193
j19194,Analytics Manager,comp036,Feb 07 2025,FT,"Vancouver, BC",req19194,sal19194
j19195,Data Scientist,comp088,07-27-2024,Contract,"Toronto, ON",req19195,sal19195
j19196,Data Analyst,comp047,2024/12/06,Internship,Remote,req19196,sal19196
j19197,Data Scientist,comp025,2024/10/14,Part-Time,"Calgary, AB",req19197,sal19197
j19198,Data Analyst,comp080,2025/03/28,FT,Remote,req19198,sal19198
j19199,Machine Learning Engineer,comp091,Apr 15 2024,Part-Time,"Edmonton, AB",req19199,sal19199
j19200,AI Specialist,comp046,Jun 28 2024,Full Time,"Vancouver, BC",req19200,sal19200
j19201,Statistician,comp182,01-19-2025,Part-Time,Remote,req19201,sal19201
j19202,Database Admin,comp111,08-19-2024,Part-Time,"Vancouver, BC",req19202,sal19202
j19203,Data Analyst,comp065,Jul 03 2024,FT,"Toronto, ON",req19203,sal19203
j19204,Analytics Manager,comp128,Oct 31 2024,Contract,"Montreal, QC",req19204,sal19204
j19205,Data Analyst,comp024,Aug 16 2024,Full Time,"Vancouver, BC",req19205,sal19205
j19206,Statistician,comp048,2024/04/29,Internship,Remote,req19206,sal19206
j19207,Analytics Manager,comp067,2025/02/11,FT,Remote,req19207,sal19207
j19208,Data Scientist,comp103,01-24-2025,Part-Time,"Edmonton, AB",req19208,sal19208
j19209,BI Developer,comp052,09-15-2024,Internship,"Montreal, QC",req19209,sal19209
j19210,Data Analyst,comp059,Aug 31 2024,FT,"Montreal, QC",req19210,sal19210
j19211,AI Specialist,comp090,2024/05/05,Contract,Remote,req19211,sal19211
j19212,Data Analyst,comp166,2024/04/09,FT,"Vancouver, BC",req19212,sal19212
j19213,Data Engineer,comp163,May 27 2024,Part-Time,"Edmonton, AB",req19213,sal19213
j19214,BI Developer,comp021,Jul 13 2024,Full Time,"Toronto, ON",req19214,sal19214
j19215,Statistician,comp087,2025/03/26,Full Time,"Vancouver, BC",req19215,sal19215
j19216,Data Scientist,comp116,04-15-2024,Full Time,"Montreal, QC",req19216,sal19216
j19217,Statistician,comp193,2024/08/28,FT,"Edmonton, AB",req19217,sal19217
j19218,Statistician,comp025,Sep 09 2024,Internship,"Calgary, AB",req19218,sal19218
j19219,Data Analyst,comp135,2025/03/25,Part-Time,"Edmonton, AB",req19219,sal19219
j19220,Data Analyst,comp066,Jan 31 2025,Contract,"Montreal, QC",req19220,sal19220
j19221,Data Engineer,comp006,2025/02/01,Full Time,Remote,req19221,sal19221
j19222,BI Developer,comp156,Apr 08 2024,Internship,Remote,req19222,sal19222
j19223,Analytics Manager,comp016,03-05-2025,F/T,"Calgary, AB",req19223,sal19223
j19224,Database Admin,comp143,Sep 17 2024,F/T,"Montreal, QC",req19224,sal19224
j19225,Data Analyst,comp016,2024/05/06,Part-Time,Remote,req19225,sal19225
j19226,Analytics Manager,comp175,2024/08/09,FT,"Vancouver, BC",req19226,sal19226
j19227,BI Developer,comp096,02-12-2025,Contract,Remote,req19227,sal19227
j19228,Database Admin,comp025,Apr 05 2024,Part-Time,Remote,req19228,sal19228
j19229,Data Analyst,comp044,Jul 19 2024,Contract,"Vancouver, BC",req19229,sal19229
j19230,Database Admin,comp001,2024/10/21,FT,"Vancouver, BC",req19230,sal19230
j19231,Data Scientist,comp136,2024/10/12,Internship,"Calgary, AB",req19231,sal19231
j19232,Analytics Manager,comp004,Mar 06 2025,FT,"Calgary, AB",req19232,sal19232
j19233,Data Scientist,comp002,06-17-2024,FT,"Toronto, ON",req19233,sal19233
j19234,AI Specialist,comp084,12-28-2024,Contract,"Toronto, ON",req19234,sal19234
j19235,Machine Learning Engineer,comp099,2024/08/12,Part-Time,"Vancouver, BC",req19235,sal19235
j19236,Data Engineer,comp079,06-26-2024,Full Time,"Edmonton, AB",req19236,sal19236
j19237,Machine Learning Engineer,comp008,2025/03/27,Internship,"Vancouver, BC",req19237,sal19237
j19238,Analytics Manager,comp146,2024/07/13,Full Time,"Toronto, ON",req19238,sal19238
j19239,Statistician,comp145,2024/08/14,F/T,"Toronto, ON",req19239,sal19239
j19240,Data Scientist,comp096,2025/01/25,Full Time,"Edmonton, AB",req19240,sal19240
j19241,Database Admin,comp018,09-09-2024,F/T,"Calgary, AB",req19241,sal19241
j19242,Data Analyst,comp045,2024/12/11,Full Time,"Vancouver, BC",req19242,sal19242
j19243,BI Developer,comp049,Dec 05 2024,Contract,"Toronto, ON",req19243,sal19243
j19244,Data Analyst,comp163,01-14-2025,Contract,Remote,req19244,sal19244
j19245,Machine Learning Engineer,comp159,Aug 12 2024,FT,"Montreal, QC",req19245,sal19245
j19246,Data Engineer,comp128,2025/01/17,Internship,Remote,req19246,sal19246
j19247,Data Engineer,comp047,2024/12/06,F/T,Remote,req19247,sal19247
j19248,Machine Learning Engineer,comp138,2024/05/24,FT,"Toronto, ON",req19248,sal19248
j19249,Data Analyst,comp056,03-21-2025,Contract,"Ottawa, ON",req19249,sal19249
j19250,Data Engineer,comp089,10-12-2024,Part-Time,"Vancouver, BC",req19250,sal19250
j19251,AI Specialist,comp025,2024/05/25,Part-Time,"Montreal, QC",req19251,sal19251
j19252,Statistician,comp175,2024/12/24,Full Time,Remote,req19252,sal19252
j19253,Machine Learning Engineer,comp040,2024/09/06,Contract,Remote,req19253,sal19253
j19254,Machine Learning Engineer,comp154,08-31-2024,F/T,"Montreal, QC",req19254,sal19254
j19255,Data Scientist,comp096,Dec 22 2024,Part-Time,"Toronto, ON",req19255,sal19255
j19256,AI Specialist,comp147,May 23 2024,Internship,"Vancouver, BC",req19256,sal19256
j19257,Data Scientist,comp046,Dec 24 2024,FT,"Toronto, ON",req19257,sal19257
j19258,Data Scientist,comp113,09-11-2024,Internship,"Edmonton, AB",req19258,sal19258
j19259,Data Engineer,comp181,Dec 15 2024,Contract,Remote,req19259,sal19259
j19260,Database Admin,comp198,03-16-2025,Full Time,"Ottawa, ON",req19260,sal19260
j19261,Data Analyst,comp046,2025/01/15,F/T,"Edmonton, AB",req19261,sal19261
j19262,Database Admin,comp130,01-21-2025,Full Time,"Edmonton, AB",req19262,sal19262
j19263,Database Admin,comp039,02-27-2025,Internship,"Calgary, AB",req19263,sal19263
j19264,Statistician,comp114,2025/02/21,Part-Time,Remote,req19264,sal19264
j19265,Analytics Manager,comp008,12-15-2024,Internship,"Vancouver, BC",req19265,sal19265
j19266,Analytics Manager,comp160,11-28-2024,Internship,"Edmonton, AB",req19266,sal19266
j19267,Statistician,comp010,04-20-2024,F/T,"Montreal, QC",req19267,sal19267
j19268,BI Developer,comp138,Aug 14 2024,F/T,"Vancouver, BC",req19268,sal19268
j19269,Machine Learning Engineer,comp031,2024/04/29,Part-Time,Remote,req19269,sal19269
j19270,Database Admin,comp080,02-08-2025,Full Time,Remote,req19270,sal19270
j19271,AI Specialist,comp075,2024/11/11,F/T,"Ottawa, ON",req19271,sal19271
j19272,Analytics Manager,comp028,09-14-2024,Full Time,"Calgary, AB",req19272,sal19272
j19273,Data Scientist,comp090,Oct 22 2024,Part-Time,"Montreal, QC",req19273,sal19273
j19274,BI Developer,comp175,2025/03/15,Internship,"Ottawa, ON",req19274,sal19274
j19275,BI Developer,comp047,02-24-2025,Part-Time,"Edmonton, AB",req19275,sal19275
j19276,Data Analyst,comp152,2024/07/11,Full Time,"Calgary, AB",req19276,sal19276
j19277,Data Analyst,comp133,07-16-2024,FT,Remote,req19277,sal19277
j19278,Machine Learning Engineer,comp043,01-28-2025,F/T,"Calgary, AB",req19278,sal19278
j19279,BI Developer,comp026,2024/05/30,F/T,"Toronto, ON",req19279,sal19279
j19280,Machine Learning Engineer,comp128,Nov 12 2024,F/T,"Calgary, AB",req19280,sal19280
j19281,Data Scientist,comp050,11-01-2024,FT,"Toronto, ON",req19281,sal19281
j19282,Data Engineer,comp155,2024/12/04,Part-Time,"Vancouver, BC",req19282,sal19282
j19283,Data Scientist,comp040,11-27-2024,Contract,"Montreal, QC",req19283,sal19283
j19284,BI Developer,comp157,Nov 24 2024,Part-Time,"Montreal, QC",req19284,sal19284
j19285,Statistician,comp087,2024/07/11,Internship,"Calgary, AB",req19285,sal19285
j19286,Data Analyst,comp117,11-27-2024,Full Time,"Vancouver, BC",req19286,sal19286
j19287,BI Developer,comp169,11-20-2024,Full Time,"Toronto, ON",req19287,sal19287
j19288,Statistician,comp141,2024/05/13,F/T,"Montreal, QC",req19288,sal19288
j19289,Database Admin,comp100,Nov 24 2024,F/T,"Montreal, QC",req19289,sal19289
j19290,Data Analyst,comp115,2024/11/07,F/T,"Montreal, QC",req19290,sal19290
j19291,Machine Learning Engineer,comp030,2024/05/22,F/T,"Vancouver, BC",req19291,sal19291
j19292,Data Analyst,comp172,09-30-2024,Full Time,"Calgary, AB",req19292,sal19292
j19293,Data Analyst,comp142,2024/12/31,Contract,"Montreal, QC",req19293,sal19293
j19294,Analytics Manager,comp017,Feb 17 2025,Internship,"Vancouver, BC",req19294,sal19294
j19295,BI Developer,comp087,06-28-2024,F/T,Remote,req19295,sal19295
j19296,Data Scientist,comp064,2024/12/04,Full Time,"Toronto, ON",req19296,sal19296
j19297,Data Analyst,comp094,2025/04/02,Full Time,"Calgary, AB",req19297,sal19297
j19298,Analytics Manager,comp037,04-09-2024,FT,"Edmonton, AB",req19298,sal19298
j19299,Data Analyst,comp062,2025/03/05,Contract,"Toronto, ON",req19299,sal19299
j19300,Data Analyst,comp126,2024/06/06,Internship,"Edmonton, AB",req19300,sal19300
j19301,Machine Learning Engineer,comp049,2024/06/12,Contract,"Montreal, QC",req19301,sal19301
j19302,Data Engineer,comp104,Oct 12 2024,Internship,Remote,req19302,sal19302
j19303,Data Engineer,comp011,01-05-2025,Internship,"Calgary, AB",req19303,sal19303
j19304,Data Engineer,comp092,2024/08/13,F/T,"Montreal, QC",req19304,sal19304
j19305,Data Scientist,comp016,Sep 16 2024,Part-Time,Remote,req19305,sal19305
j19306,Machine Learning Engineer,comp123,04-05-2025,Contract,"Edmonton, AB",req19306,sal19306
j19307,Statistician,comp169,2024/06/05,Contract,Remote,req19307,sal19307
j19308,Statistician,comp182,11-06-2024,Contract,Remote,req19308,sal19308
j19309,Analytics Manager,comp194,2025/02/26,F/T,"Montreal, QC",req19309,sal19309
j19310,Database Admin,comp152,05-24-2024,FT,"Toronto, ON",req19310,sal19310
j19311,Machine Learning Engineer,comp026,Jun 15 2024,Full Time,"Ottawa, ON",req19311,sal19311
j19312,Data Scientist,comp134,2025/03/28,F/T,"Edmonton, AB",req19312,sal19312
j19313,BI Developer,comp024,12-10-2024,Internship,"Ottawa, ON",req19313,sal19313
j19314,Machine Learning Engineer,comp170,2024/09/20,Contract,"Toronto, ON",req19314,sal19314
j19315,Data Engineer,comp168,2024/09/29,FT,"Montreal, QC",req19315,sal19315
j19316,Data Analyst,comp083,03-13-2025,Internship,"Montreal, QC",req19316,sal19316
j19317,AI Specialist,comp135,2024/08/14,Internship,"Montreal, QC",req19317,sal19317
j19318,Statistician,comp145,Aug 01 2024,Internship,Remote,req19318,sal19318
j19319,BI Developer,comp148,05-04-2024,Part-Time,"Edmonton, AB",req19319,sal19319
j19320,Analytics Manager,comp180,02-13-2025,Full Time,"Toronto, ON",req19320,sal19320
j19321,Analytics Manager,comp137,2024/11/10,F/T,"Calgary, AB",req19321,sal19321
j19322,Data Analyst,comp134,Feb 16 2025,Contract,"Montreal, QC",req19322,sal19322
j19323,Data Scientist,comp101,05-03-2024,FT,"Montreal, QC",req19323,sal19323
j19324,BI Developer,comp194,Sep 21 2024,Part-Time,"Ottawa, ON",req19324,sal19324
j19325,Data Analyst,comp140,11-20-2024,Contract,Remote,req19325,sal19325
j19326,BI Developer,comp165,2024/11/18,Part-Time,"Calgary, AB",req19326,sal19326
j19327,Analytics Manager,comp052,09-22-2024,Internship,"Edmonton, AB",req19327,sal19327
j19328,Data Scientist,comp073,06-27-2024,Contract,"Ottawa, ON",req19328,sal19328
j19329,AI Specialist,comp083,2025/02/24,Full Time,Remote,req19329,sal19329
j19330,Statistician,comp035,2024/07/13,Contract,"Vancouver, BC",req19330,sal19330
j19331,Data Scientist,comp115,Dec 01 2024,Full Time,"Edmonton, AB",req19331,sal19331
j19332,Statistician,comp196,2024/12/19,Full Time,"Vancouver, BC",req19332,sal19332
j19333,Machine Learning Engineer,comp051,03-03-2025,Full Time,"Montreal, QC",req19333,sal19333
j19334,Data Analyst,comp075,2024/10/12,Part-Time,"Toronto, ON",req19334,sal19334
j19335,Data Analyst,comp161,09-12-2024,F/T,"Ottawa, ON",req19335,sal19335
j19336,Machine Learning Engineer,comp110,2024/06/13,Internship,"Edmonton, AB",req19336,sal19336
j19337,Data Scientist,comp104,2025/02/10,F/T,"Edmonton, AB",req19337,sal19337
j19338,Data Engineer,comp112,2024/09/23,Internship,"Edmonton, AB",req19338,sal19338
j19339,BI Developer,comp097,2024/12/08,Full Time,"Calgary, AB",req19339,sal19339
j19340,Data Scientist,comp022,09-05-2024,FT,Remote,req19340,sal19340
j19341,Analytics Manager,comp126,2024/06/19,F/T,"Calgary, AB",req19341,sal19341
j19342,Data Analyst,comp007,01-06-2025,Full Time,"Calgary, AB",req19342,sal19342
j19343,BI Developer,comp126,Apr 19 2024,Contract,"Toronto, ON",req19343,sal19343
j19344,AI Specialist,comp027,2025/01/17,Contract,Remote,req19344,sal19344
j19345,Data Analyst,comp083,Nov 17 2024,Internship,"Ottawa, ON",req19345,sal19345
j19346,Analytics Manager,comp144,Jan 18 2025,Contract,"Toronto, ON",req19346,sal19346
j19347,Data Scientist,comp124,07-02-2024,Full Time,Remote,req19347,sal19347
j19348,AI Specialist,comp157,06-28-2024,Part-Time,"Edmonton, AB",req19348,sal19348
j19349,AI Specialist,comp100,Aug 31 2024,Full Time,Remote,req19349,sal19349
j19350,BI Developer,comp079,Nov 06 2024,Part-Time,Remote,req19350,sal19350
j19351,Data Scientist,comp128,2025/01/22,Full Time,"Calgary, AB",req19351,sal19351
j19352,Analytics Manager,comp198,10-08-2024,Full Time,Remote,req19352,sal19352
j19353,Data Analyst,comp074,2024/08/08,FT,"Toronto, ON",req19353,sal19353
j19354,Database Admin,comp198,Mar 05 2025,Contract,Remote,req19354,sal19354
